266,(98-67)*15+15,266,(81-67)*15+15,133,(61-34)*15+15,0,10*15+15,0,2*15+15,133,(56-34)*15+15,133,(66-34)*15+15,266,(96-67)*15+15,133,(43-34)*15+15,266,(78-67)*15+15,266,(77-67)*15+15,133,(45-34)*15+15,0,7*15+15,266,(85-67)*15+15,133,(42-34)*15+15,133,(52-34)*15+15,0,31*15+15,133,(65-34)*15+15,0,5*15+15,0,18*15+15,266,(68-67)*15+15,266,(80-67)*15+15,0,28*15+15,133,(47-34)*15+15,133,(64-34)*15+15,133,(51-34)*15+15,133,(41-34)*15+15,266,(76-67)*15+15,0,23*15+15,266,(84-67)*15+15,266,(74-67)*15+15,0,33*15+15,0,29*15+15,133,(40-34)*15+15,133,(63-34)*15+15,266,(94-67)*15+15,0,17*15+15,133,(38-34)*15+15,266,(99-67)*15+15,133,(53-34)*15+15,133,(55-34)*15+15,0,20*15+15,0,19*15+15,0,21*15+15,0,12*15+15,133,(46-34)*15+15,266,(90-67)*15+15,266,(87-67)*15+15,0,26*15+15,0,0*15+15,0,27*15+15,133,(60-34)*15+15,133,(49-34)*15+15,133,(37-34)*15+15,266,(70-67)*15+15,133,(44-34)*15+15,133,(48-34)*15+15,0,14*15+15,266,(89-67)*15+15,0,24*15+15,266,(93-67)*15+15,0,3*15+15,0,1*15+15,266,(92-67)*15+15,133,(58-34)*15+15,266,(83-67)*15+15,0,30*15+15,266,(95-67)*15+15,133,(62-34)*15+15,266,(73-67)*15+15,266,(75-67)*15+15,133,(59-34)*15+15,0,15*15+15,133,(50-34)*15+15,266,(86-67)*15+15,133,(34-34)*15+15,0,16*15+15,266,(88-67)*15+15,0,22*15+15,266,(67-67)*15+15,266,(82-67)*15+15,266,(69-67)*15+15,0,6*15+15,0,11*15+15,266,(97-67)*15+15,0,32*15+15,133,(54-34)*15+15,133,(39-34)*15+15,133,(57-34)*15+15,0,9*15+15,266,(91-67)*15+15,133,(35-34)*15+15,0,13*15+15,266,(79-67)*15+15,266,(71-67)*15+15,133,(36-34)*15+15,0,25*15+15,266,(72-67)*15+15,0,4*15+15,0,8*15+15,1469858322
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,266,180,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,266,255,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,266,195,467,121,641,391,409,79,753,172,675,416,529,413,1469859722
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,133,390,848,505,576,481,266,300,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859737
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,862,577,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859752
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859767
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859782
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859797
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859813
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859829
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859845
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859861
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859877
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859893
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859909
858,86,542,126,708,376,959,19,421,434,889,109,408,422,779,431,573,564,510,87,946,95,943,150,934,125,914,175,742,387,806,136,451,424,856,122,710,453,899,139,790,345,738,308,586,575,861,473,811,70,745,373,605,341,925,358,851,54,853,343,906,68,818,40,774,358,501,115,923,318,676,56,956,33,637,76,919,46,609,96,786,234,723,236,779,186,834,218,748,186,629,400,407,286,414,276,583,133,509,471,580,118,596,417,525,434,611,285,798,387,823,368,953,208,952,198,876,200,418,92,657,440,594,216,855,495,742,531,491,480,933,221,819,514,711,130,672,509,887,534,878,457,866,581,848,505,576,481,742,540,582,523,426,133,479,165,454,151,434,120,418,168,492,100,416,107,471,136,388,152,402,120,419,407,535,493,462,493,865,373,492,504,761,248,453,75,869,97,467,121,641,391,409,79,753,172,675,416,529,413,1469859915
